iteration,train_loss,train_accuracy
4650,0.1448,0.9504
4700,0.1435,0.9507
4750,0.1421,0.9514
4800,0.1429,0.9504
4850,0.1431,0.9502
4900,0.1430,0.9504
4950,0.1441,0.9501
5000,0.1434,0.9504
5050,0.1431,0.9505
5100,0.1439,0.9502
5150,0.1440,0.9503
5200,0.1439,0.9507
5250,0.1439,0.9508
5300,0.1452,0.9504
5350,0.1448,0.9505
5400,0.1452,0.9504
5450,0.1454,0.9503
5500,0.1455,0.9502
5550,0.1456,0.9502
5600,0.1450,0.9502
5650,0.1452,0.9500
5700,0.1455,0.9498
5750,0.1454,0.9500
5800,0.1448,0.9501
5850,0.1445,0.9503
5900,0.1441,0.9505
5950,0.1443,0.9503
6000,0.1450,0.9500
6050,0.1448,0.9501
6100,0.1446,0.9502
6150,0.1441,0.9502
6200,0.1444,0.9500
6250,0.1440,0.9502
6300,0.1442,0.9501
6350,0.1237,0.9564
6400,0.1209,0.9570
6450,0.1202,0.9583
6500,0.1212,0.9578
6550,0.1201,0.9585
6600,0.1223,0.9580
6650,0.1216,0.9582
6700,0.1206,0.9584
6750,0.1202,0.9587
6800,0.1208,0.9588
6850,0.1188,0.9600
6900,0.1196,0.9603
6950,0.1197,0.9605
7000,0.1181,0.9610
7050,0.1178,0.9611
7100,0.1176,0.9609
7150,0.1169,0.9611
7200,0.1180,0.9607
7250,0.1186,0.9603
7300,0.1190,0.9598
7350,0.1191,0.9599
7400,0.1184,0.9602
7450,0.1182,0.9603
7500,0.1185,0.9601
7550,0.1192,0.9600
7600,0.1191,0.9600
7650,0.1199,0.9599
7700,0.1196,0.9599
7750,0.1195,0.9598
7800,0.1198,0.9597
7850,0.1194,0.9598
7900,0.1195,0.9598
7950,0.1187,0.9601
8000,0.1187,0.9602
8050,0.1191,0.9601
8100,0.1189,0.9601
8150,0.1188,0.9602
8200,0.1191,0.9599
8250,0.1187,0.9600
8300,0.1186,0.9600
8350,0.1190,0.9598
8400,0.1190,0.9597
8450,0.0968,0.9733
8500,0.0963,0.9706
8550,0.0962,0.9713
8600,0.0917,0.9716
8650,0.0958,0.9710
8700,0.0956,0.9707
8750,0.0977,0.9698
8800,0.1016,0.9682
8850,0.1013,0.9683
8900,0.1002,0.9688
8950,0.1005,0.9688
9000,0.1000,0.9686
9050,0.1002,0.9685
9100,0.1011,0.9681
9150,0.1018,0.9677
9200,0.1022,0.9674
9250,0.1010,0.9678
9300,0.1006,0.9682
9350,0.1001,0.9683
9400,0.1006,0.9682
9450,0.1004,0.9683
9500,0.1000,0.9683
9550,0.1003,0.9683
9600,0.1007,0.9682
9650,0.1002,0.9684
9700,0.1002,0.9684
9750,0.1004,0.9683
9800,0.1005,0.9683
9850,0.1011,0.9681
9900,0.1010,0.9682
9950,0.1012,0.9680
10000,0.1014,0.9678
10050,0.1014,0.9678
10100,0.1008,0.9681
10150,0.1010,0.9681
10200,0.1012,0.9681
10250,0.1013,0.9680
10300,0.1013,0.9679
10350,0.1012,0.9677
10400,0.1011,0.9677
10450,0.1010,0.9678
10500,0.1013,0.9676
10550,0.0788,0.9792
10600,0.0773,0.9766
10650,0.0835,0.9738
10700,0.0853,0.9734
10750,0.0857,0.9738
10800,0.0856,0.9740
10850,0.0865,0.9743
10900,0.0873,0.9742
10950,0.0867,0.9745
11000,0.0865,0.9742
11050,0.0872,0.9739
11100,0.0874,0.9736
11150,0.0873,0.9734
11200,0.0866,0.9739
11250,0.0866,0.9738
11300,0.0868,0.9736
11350,0.0863,0.9739
11400,0.0866,0.9738
11450,0.0862,0.9740
11500,0.0862,0.9739
11550,0.0871,0.9737
11600,0.0875,0.9735
11650,0.0878,0.9734
11700,0.0883,0.9730
11750,0.0883,0.9730
11800,0.0884,0.9731
11850,0.0881,0.9733
11900,0.0882,0.9732
11950,0.0880,0.9733
12000,0.0875,0.9734
12050,0.0874,0.9735
12100,0.0874,0.9735
12150,0.0875,0.9733
12200,0.0874,0.9733
12250,0.0872,0.9732
12300,0.0876,0.9730
12350,0.0876,0.9730
12400,0.0883,0.9728
12450,0.0884,0.9727
12500,0.0888,0.9725
12550,0.0890,0.9724
12600,0.0888,0.9724
12650,0.0835,0.9712
12700,0.0820,0.9757
12750,0.0872,0.9727
12800,0.0840,0.9735
12850,0.0838,0.9733
12900,0.0839,0.9736
12950,0.0823,0.9746
13000,0.0829,0.9746
13050,0.0835,0.9738
13100,0.0815,0.9747
13150,0.0815,0.9747
13200,0.0812,0.9748
13250,0.0806,0.9749
13300,0.0818,0.9744
13350,0.0821,0.9744
13400,0.0814,0.9746
13450,0.0815,0.9746
13500,0.0808,0.9747
13550,0.0806,0.9748
13600,0.0806,0.9748
13650,0.0809,0.9747
13700,0.0806,0.9749
13750,0.0802,0.9751
13800,0.0798,0.9753
13850,0.0800,0.9752
13900,0.0801,0.9752
13950,0.0805,0.9751
14000,0.0807,0.9751
14050,0.0807,0.9750
14100,0.0805,0.9751
14150,0.0807,0.9750
14200,0.0810,0.9749
14250,0.0810,0.9750
14300,0.0809,0.9750
14350,0.0804,0.9751
14400,0.0804,0.9751
14450,0.0805,0.9750
14500,0.0806,0.9749
14550,0.0805,0.9749
14600,0.0805,0.9748
14650,0.0803,0.9749
14700,0.0804,0.9748
14750,0.0622,0.9801
14800,0.0701,0.9800
14850,0.0726,0.9787
14900,0.0755,0.9782
14950,0.0775,0.9775
15000,0.0764,0.9777
15050,0.0743,0.9780
15100,0.0759,0.9773
15150,0.0745,0.9776
15200,0.0738,0.9776
15250,0.0737,0.9777
15300,0.0737,0.9772
15350,0.0741,0.9772
15400,0.0743,0.9772
15450,0.0745,0.9772
15500,0.0737,0.9775
15550,0.0740,0.9775
15600,0.0735,0.9777
15650,0.0732,0.9776
15700,0.0727,0.9778
15750,0.0726,0.9778
15800,0.0727,0.9779
15850,0.0725,0.9779
15900,0.0719,0.9782
15950,0.0722,0.9782
16000,0.0718,0.9784
16050,0.0719,0.9783
16100,0.0717,0.9782
16150,0.0714,0.9782
16200,0.0718,0.9782
16250,0.0719,0.9782
16300,0.0722,0.9782
16350,0.0718,0.9784
16400,0.0716,0.9783
16450,0.0714,0.9784
16500,0.0711,0.9786
16550,0.0712,0.9785
16600,0.0713,0.9784
16650,0.0714,0.9784
16700,0.0719,0.9782
16750,0.0722,0.9781
16800,0.0726,0.9780
